URI,雑誌タイトル,マンガタイトル,各話タイトル,作者名,開始ページ,終了ページ,雑誌巻号名,ページ数,出版日,価格
https://mediaarts-db.bunka.go.jp/id/M602276,なかよし,わんころべえ,風鈴　／　ハゲ　／　針ねずみ　／　ひげ　／　月見だんご　／　鉄棒　／　とび箱,あべゆりこ,74,77,なかよし 1991年 表示号数9,430,1991-09-01,390
https://mediaarts-db.bunka.go.jp/id/M602276,なかよし,きんぎょ注意報！,第30回,猫部ねこ,81,112,なかよし 1991年 表示号数9,430,1991-09-01,390
https://mediaarts-db.bunka.go.jp/id/M597509,りぼん,ガラス色のＢＯＹ,第5回,あいざわ遥,105,139,りぼん 1991年 表示号数9,466,1991-09-01,390
https://mediaarts-db.bunka.go.jp/id/M597509,りぼん,天使なんかじゃない,第1回,矢沢あい,13,53,りぼん 1991年 表示号数9,466,1991-09-01,390
https://mediaarts-db.bunka.go.jp/id/M597509,りぼん,まゆみ!,看板　／　彼氏　／　まゆみの髪,田辺真由美,146,147,りぼん 1991年 表示号数9,466,1991-09-01,390
https://mediaarts-db.bunka.go.jp/id/M597509,りぼん,ハンサムな彼女　第2部,第12回,吉住渉,149,184,りぼん 1991年 表示号数9,466,1991-09-01,390
https://mediaarts-db.bunka.go.jp/id/M597509,りぼん,ちびまる子ちゃん,その60　「まる子　ゴキブリをこわがる」の巻,さくらももこ,185,201,りぼん 1991年 表示号数9,466,1991-09-01,390
https://mediaarts-db.bunka.go.jp/id/M597509,りぼん,姫ちゃんのリボン,第14回,水沢めぐみ,203,244,りぼん 1991年 表示号数9,466,1991-09-01,390
https://mediaarts-db.bunka.go.jp/id/M597509,りぼん,女ともだち　第2部,第4回,一条ゆかり,245,281,りぼん 1991年 表示号数9,466,1991-09-01,390
https://mediaarts-db.bunka.go.jp/id/M597509,りぼん,またたび・ニッポン!,第4話　港ヨコハマ恐怖の館,北條知佳,283,297,りぼん 1991年 表示号数9,466,1991-09-01,390
https://mediaarts-db.bunka.go.jp/id/M597509,りぼん,銀色のハーモニー,第20回,柊あおい,303,341,りぼん 1991年 表示号数9,466,1991-09-01,390
https://mediaarts-db.bunka.go.jp/id/M597509,りぼん,こいつら100％伝説,第29回,岡田あーみん,380,392,りぼん 1991年 表示号数9,466,1991-09-01,390
https://mediaarts-db.bunka.go.jp/id/M597509,りぼん,てこてこはこべ,「あれ」　／　まさ夢　／　どーも　／　鉛筆と消しゴムの間,沢田とろ,396,396,りぼん 1991年 表示号数9,466,1991-09-01,390
https://mediaarts-db.bunka.go.jp/id/M597509,りぼん,たんぽぽたん,スポーツの道は険しい　／　暑い日　／　運がいい?悪い?　／　こっそりと・・・,ところはつえ,444,445,りぼん 1991年 表示号数9,466,1991-09-01,390
https://mediaarts-db.bunka.go.jp/id/M597509,りぼん,どれみふぁドレミ,第49回　天才ドレミ,赤座ひではる,54,61,りぼん 1991年 表示号数9,466,1991-09-01,390
https://mediaarts-db.bunka.go.jp/id/M597509,りぼん,ときめきトゥナイト　第3部,第3回,池野恋,65,103,りぼん 1991年 表示号数9,466,1991-09-01,390
https://mediaarts-db.bunka.go.jp/id/M602275,なかよし,ミンミン絵日記,最終回,あさぎり夕,104,107,なかよし 1991年 表示号数10,428,1991-10-01,390
https://mediaarts-db.bunka.go.jp/id/M602275,なかよし,リトル行進曲（マーチ）,連載第15回,八木ちあき,11,51,なかよし 1991年 表示号数10,428,1991-10-01,390
https://mediaarts-db.bunka.go.jp/id/M602275,なかよし,きんぎょ注意報！,第31回,猫部ねこ,113,144,なかよし 1991年 表示号数10,428,1991-10-01,390
https://mediaarts-db.bunka.go.jp/id/M602275,なかよし,ミラクル★ガールズ,連載第9回,秋元奈美,147,182,なかよし 1991年 表示号数10,428,1991-10-01,390
https://mediaarts-db.bunka.go.jp/id/M602275,なかよし,パラダイス・カフェ,メニュー7・やさしいポタージュスープ（後編）,ひうらさとる,183,212,なかよし 1991年 表示号数10,428,1991-10-01,390
https://mediaarts-db.bunka.go.jp/id/M602275,なかよし,花園のヒ・ミ・ツ,新連載,有沢遼,247,282,なかよし 1991年 表示号数10,428,1991-10-01,390
https://mediaarts-db.bunka.go.jp/id/M602275,なかよし,Theチェリー・プロジェクト,連載第13回,武内直子,283,319,なかよし 1991年 表示号数10,428,1991-10-01,390
https://mediaarts-db.bunka.go.jp/id/M602275,なかよし,うぇるかむ！,連載第6回,あゆみゆい,329,361,なかよし 1991年 表示号数10,428,1991-10-01,390
https://mediaarts-db.bunka.go.jp/id/M602275,なかよし,わんだー・わーるど,第9話　クリスの弱点発見！の巻,片岡みちる,363,377,なかよし 1991年 表示号数10,428,1991-10-01,390
https://mediaarts-db.bunka.go.jp/id/M602275,なかよし,学園宝島,最終話「ファイナルはハイになる」,海野つなみ,379,409,なかよし 1991年 表示号数10,428,1991-10-01,390
